order,id,date,time,title,url,visitCount,typedCount,transition
1634,5982,5/1/2024,15:41:20,Master Microsoft Project in 20 MINUTES! (FREE COURSE) - YouTube,https://www.youtube.com/watch?v=o-_KX0yRsyg&pp=ygUqd2h5IHRoZXJlIGlzIHBlcnNvbiBpbiBtaWNyb3NvZnQgcHJvamVjdCA_,1,0,link
1635,5981,5/1/2024,15:41:15,why there is person in microsoft project ? - YouTube,https://www.youtube.com/results?search_query=why+there+is+person+in+microsoft+project+%3F,1,0,link
1636,3679,5/1/2024,15:35:44,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p17,40,0,reload
1637,5980,5/1/2024,15:35:13,How to Create a Gantt Chart in Microsoft Project (Microsoft Project for Beginners) - YouTube,https://www.youtube.com/watch?v=uqo5DLD-ssI,1,0,link
1638,5979,5/1/2024,15:35:11,evry thing about gant chart from microsoft project - YouTube,https://www.youtube.com/results?search_query=evry+thing+about+gant+chart+from+microsoft+project,1,0,link
1639,5978,5/1/2024,15:34:51,understanding gantt chart from microsoft project - YouTube,https://www.youtube.com/results?search_query=understanding+gantt+chart+from+microsoft+project+,1,0,link
1640,76,5/1/2024,15:34:39,YouTube,https://www.youtube.com/,206,105,typed
1641,3679,5/1/2024,15:32:25,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p17,40,0,link
1642,3678,5/1/2024,15:32:25,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p16,41,0,link
1643,5977,5/1/2024,15:32:06,ChatGPT,https://chat.openai.com/c/de335a72-b945-4a78-bd60-42994caa01ef,1,0,link
1644,3679,5/1/2024,15:31:24,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p17,40,0,link
1645,3680,5/1/2024,15:31:24,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p18,38,0,link
1646,3679,5/1/2024,15:31:22,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p17,40,0,link
1647,3678,5/1/2024,15:31:17,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p16,41,0,link
1648,3677,5/1/2024,15:30:50,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p15,35,0,link
1649,3678,5/1/2024,15:30:50,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p16,41,0,link
1650,3677,5/1/2024,15:30:49,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p15,35,0,link
1651,3676,5/1/2024,15:30:49,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p14,26,0,link
1652,3675,5/1/2024,15:30:48,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p13,28,0,link
1653,3674,5/1/2024,15:30:48,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p12,28,0,link
1654,3673,5/1/2024,15:30:48,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p11,27,0,link
1655,3672,5/1/2024,15:30:47,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p10,26,0,link
1656,3671,5/1/2024,15:30:47,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p9,36,0,link
1657,3670,5/1/2024,15:30:46,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p8,39,0,link
1658,3671,5/1/2024,15:30:45,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p9,36,0,link
1659,3670,5/1/2024,15:30:43,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p8,39,0,link
1660,3669,5/1/2024,15:30:42,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p7,38,0,link
1661,3668,5/1/2024,15:30:42,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p6,38,0,link
1662,3667,5/1/2024,15:30:41,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p5,48,0,link
1663,3666,5/1/2024,15:30:35,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p4,53,0,link
1664,3665,5/1/2024,15:30:34,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p3,33,0,link
1665,3666,5/1/2024,15:30:34,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p4,53,0,link
1666,3667,5/1/2024,15:30:34,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p5,48,0,link
1667,3668,5/1/2024,15:30:33,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p6,38,0,link
1668,3667,5/1/2024,15:30:33,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p5,48,0,link
1669,3666,5/1/2024,15:30:30,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p4,53,0,link
1670,3667,5/1/2024,15:30:30,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p5,48,0,link
1671,3666,5/1/2024,15:30:29,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p4,53,0,link
1672,3665,5/1/2024,15:30:29,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p3,33,0,link
1673,3664,5/1/2024,15:30:29,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p2,42,0,link
1674,3709,5/1/2024,15:30:29,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g1f7c32936bf_7_3,25,0,link
1675,3664,5/1/2024,15:30:29,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p2,42,0,link
1676,3665,5/1/2024,15:30:28,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p3,33,0,link
1677,3666,5/1/2024,15:30:28,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p4,53,0,link
1678,3665,5/1/2024,15:30:27,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p3,33,0,link
1679,3666,5/1/2024,15:30:27,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p4,53,0,link
1680,3667,5/1/2024,15:30:27,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p5,48,0,link
1681,3668,5/1/2024,15:30:27,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p6,38,0,link
1682,3669,5/1/2024,15:30:26,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p7,38,0,link
1683,3670,5/1/2024,15:30:26,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p8,39,0,link
1684,3671,5/1/2024,15:30:26,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p9,36,0,link
1685,3672,5/1/2024,15:30:26,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p10,26,0,link
1686,3673,5/1/2024,15:30:26,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p11,27,0,link
1687,3674,5/1/2024,15:30:25,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p12,28,0,link
1688,3675,5/1/2024,15:30:25,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p13,28,0,link
1689,3676,5/1/2024,15:30:25,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p14,26,0,link
1690,3677,5/1/2024,15:30:25,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p15,35,0,link
1691,3678,5/1/2024,15:30:25,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p16,41,0,link
1692,3679,5/1/2024,15:30:24,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p17,40,0,link
1693,3680,5/1/2024,15:30:24,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p18,38,0,link
1694,3886,5/1/2024,15:30:24,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g2ce493f0315_0_0,20,0,link
1695,3683,5/1/2024,15:30:24,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p21,45,0,link
1696,3682,5/1/2024,15:30:24,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p20,40,0,link
1697,3684,5/1/2024,15:30:23,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p22,40,0,link
1698,3685,5/1/2024,15:30:23,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p23,55,0,link
1699,3887,5/1/2024,15:30:23,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g1f7c32936bf_2_91,37,0,link
1700,3685,5/1/2024,15:30:23,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p23,55,0,link
1701,3684,5/1/2024,15:30:22,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p22,40,0,link
1702,3685,5/1/2024,15:30:22,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p23,55,0,link
1703,3684,5/1/2024,15:30:21,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p22,40,0,link
1704,3682,5/1/2024,15:30:20,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p20,40,0,link
1705,3683,5/1/2024,15:30:20,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p21,45,0,link
1706,3886,5/1/2024,15:30:20,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g2ce493f0315_0_0,20,0,link
1707,3680,5/1/2024,15:30:20,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p18,38,0,link
1708,3886,5/1/2024,15:30:19,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.g2ce493f0315_0_0,20,0,link
1709,3680,5/1/2024,15:30:19,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p18,38,0,link
1710,3679,5/1/2024,15:30:19,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p17,40,0,link
1711,3680,5/1/2024,15:30:18,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p18,38,0,link
1712,3679,5/1/2024,15:30:17,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p17,40,0,link
1713,3678,5/1/2024,15:30:16,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p16,41,0,link
1714,434,5/1/2024,15:29:50,Discord | #discussion | Team Zero,https://discord.com/channels/1214459781457387561/1214459781457387566,62,0,reload
1715,3677,5/1/2024,15:24:46,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p15,35,0,link
1716,3678,5/1/2024,15:24:46,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p16,41,0,link
1717,3677,5/1/2024,15:24:45,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p15,35,0,link
1718,3676,5/1/2024,15:24:36,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p14,26,0,link
1719,3677,5/1/2024,15:24:36,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p15,35,0,link
1720,3676,5/1/2024,15:24:35,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p14,26,0,link
1721,3675,5/1/2024,15:24:34,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p13,28,0,link
1722,3674,5/1/2024,15:24:34,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p12,28,0,link
1723,3673,5/1/2024,15:24:32,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p11,27,0,link
1724,3672,5/1/2024,15:24:32,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p10,26,0,link
1725,3671,5/1/2024,15:24:31,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p9,36,0,link
1726,3670,5/1/2024,15:24:28,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p8,39,0,link
1727,3671,5/1/2024,15:24:26,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p9,36,0,link
1728,3670,5/1/2024,15:24:23,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p8,39,0,link
1729,3669,5/1/2024,15:24:22,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p7,38,0,link
1730,3668,5/1/2024,15:24:22,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p6,38,0,link
1731,3667,5/1/2024,15:24:22,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p5,48,0,link
1732,3666,5/1/2024,15:24:18,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p4,53,0,link
1733,3667,5/1/2024,15:24:17,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p5,48,0,link
1734,3666,5/1/2024,15:24:16,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p4,53,0,link
1735,3665,5/1/2024,15:24:11,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p3,33,0,link
1736,3664,5/1/2024,15:24:10,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p2,42,0,link
1737,3665,5/1/2024,15:24:05,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p3,33,0,link
1738,3666,5/1/2024,15:24:05,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p4,53,0,link
1739,3667,5/1/2024,15:24:04,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p5,48,0,link
1740,3668,5/1/2024,15:24:04,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p6,38,0,link
1741,3669,5/1/2024,15:24:04,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p7,38,0,link
1742,3670,5/1/2024,15:24:04,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p8,39,0,link
1743,3671,5/1/2024,15:24:04,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p9,36,0,link
1744,3672,5/1/2024,15:24:03,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p10,26,0,link
1745,3673,5/1/2024,15:24:03,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p11,27,0,link
1746,3674,5/1/2024,15:24:03,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p12,28,0,link
1747,3675,5/1/2024,15:24:03,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p13,28,0,link
1748,3676,5/1/2024,15:24:03,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p14,26,0,link
1749,3677,5/1/2024,15:24:03,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p15,35,0,link
1750,3678,5/1/2024,15:24:03,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p16,41,0,link
1751,3679,5/1/2024,15:24:02,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p17,40,0,link
1752,3678,5/1/2024,15:24:02,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p16,41,0,link
1753,3677,5/1/2024,15:24:02,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p15,35,0,link
1754,3676,5/1/2024,15:24:02,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p14,26,0,link
1755,3675,5/1/2024,15:24:02,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p13,28,0,link
1756,3674,5/1/2024,15:24:02,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p12,28,0,link
1757,3673,5/1/2024,15:24:02,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p11,27,0,link
1758,3672,5/1/2024,15:24:01,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p10,26,0,link
1759,3671,5/1/2024,15:24:01,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p9,36,0,link
1760,3670,5/1/2024,15:24:01,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p8,39,0,link
1761,3669,5/1/2024,15:24:01,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p7,38,0,link
1762,3668,5/1/2024,15:24:01,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p6,38,0,link
1763,3667,5/1/2024,15:24:01,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p5,48,0,link
1764,3666,5/1/2024,15:24:01,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p4,53,0,link
1765,3665,5/1/2024,15:24:01,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p3,33,0,link
1766,3664,5/1/2024,15:23:58,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p2,42,0,link
1767,684,5/1/2024,15:23:48,Facebook,https://www.facebook.com/,326,119,link
1768,3499,5/1/2024,15:23:46,Facebook,https://www.facebook.com/gaming/play/?store_visit_source=games_bookmark,37,0,link
1769,3663,5/1/2024,15:14:15,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p1,53,0,link
1770,3663,5/1/2024,15:14:15,Team_Zero_WIP.pptx - Google Slides,https://docs.google.com/presentation/d/1-kN3bF6To99rObB7DfNlZdV3bU4ye_oG/edit#slide=id.p1,53,0,link
